pool,func,minargs,maxargs,type,definition
GSC-Method-4f466b0,damageconetrace,1,4,GLOBAL,
GSC-Method-4f466b0,sightconetrace,1,5,GLOBAL,
GSC-Method-4f466b0,function_a743dd2c,0,0,GLOBAL,
GSC-Method-4f466b0,function_b128936f,1,1,GLOBAL,
GSC-Method-4f466b0,isinsideheightlock,0,0,GLOBAL,
GSC-Method-4f466b0,isonground,0,1,GLOBAL,
GSC-Method-4f466b0,getgroundent,0,0,GLOBAL,
GSC-Method-4f466b0,function_d3486493,0,0,GLOBAL,
GSC-Method-4f466b0,issprinting,0,0,GLOBAL,
GSC-Method-4f466b0,function_8a220d80,0,0,GLOBAL,
GSC-Method-4f466b0,function_f00e138c,0,0,GLOBAL,
GSC-Method-4f466b0,function_15049d95,0,0,GLOBAL,
GSC-Method-4f466b0,function_ce381858,0,0,GLOBAL,
GSC-Method-4f466b0,function_bd01a0ba,0,0,GLOBAL,
GSC-Method-4f466b0,function_65618e68,1,1,GLOBAL,
GSC-Method-4f466b0,function_62a9e7fa,0,0,GLOBAL,
GSC-Method-4f466b0,issliding,0,0,GLOBAL,
GSC-Method-4f466b0,function_98fad16f,0,0,GLOBAL,
GSC-Method-4f466b0,function_2edceae4,0,0,GLOBAL,
GSC-Method-4f466b0,function_6a9ae71,0,0,GLOBAL,
GSC-Method-4f466b0,getpathfindingradius,0,0,GLOBAL,
GSC-Method-4f466b0,function_a95ab787,0,0,GLOBAL,
GSC-Method-4f466b0,function_a867284b,0,0,GLOBAL,
GSC-Method-4f466b0,function_2483ea6a,0,0,GLOBAL,
GSC-Method-4f466b0,function_85d25868,0,0,GLOBAL,
GSC-Method-4f466b0,getanimtime,1,1,GLOBAL,
GSC-Method-4f466b0,setanimtime,2,2,GLOBAL,
GSC-Method-4f466b0,setanimtimebyname,2,2,GLOBAL,
GSC-Method-4f466b0,useanimtree,1,1,GLOBAL,
GSC-Method-4f466b0,hasanimtree,0,0,GLOBAL,
GSC-Method-4f466b0,animscripted,4,e,GLOBAL,
GSC-Method-4f466b0,function_8ba820bf,4,6,GLOBAL,
GSC-Method-4f466b0,stopanimscripted,0,2,GLOBAL,
GSC-Method-4f466b0,isplayinganimscripted,0,0,GLOBAL,
GSC-Method-4f466b0,function_cf6be307,1,4,GLOBAL,
GSC-Method-4f466b0,forcestreambundle,1,3,GLOBAL,
GSC-Method-4f466b0,function_66b6e720,1,1,GLOBAL,
GSC-Method-4f466b0,setentityanimrate,1,1,GLOBAL,
GSC-Method-4f466b0,getentityanimrate,0,0,GLOBAL,
GSC-Method-4f466b0,getcentroid,0,0,GLOBAL,
GSC-Method-4f466b0,function_c11508b2,0,1,GLOBAL,
GSC-Method-4f466b0,setincludemeshes,0,1,GLOBAL,
GSC-Method-4f466b0,function_2724dc8d,2,8,GLOBAL,
GSC-Method-4f466b0,function_4217017c,1,1,GLOBAL,
GSC-Method-4f466b0,function_b77a99d7,1,1,GLOBAL,
GSC-Method-4f466b0,getentitynumber,0,0,GLOBAL,
GSC-Method-4f466b0,getentitytype,0,0,GLOBAL,
GSC-Method-4f466b0,function_a5380954,0,0,GLOBAL,
GSC-Method-4f466b0,function_35bee27a,0,0,GLOBAL,
GSC-Method-4f466b0,function_f1d6659b,0,0,GLOBAL,
GSC-Method-4f466b0,disableaimassist,0,0,GLOBAL,
GSC-Method-4f466b0,placespawnpoint,0,0,GLOBAL,
GSC-Method-4f466b0,function_1a09664e,1,1,GLOBAL,
GSC-Method-4f466b0,function_2635f6cf,0,1,GLOBAL,
GSC-Method-4f466b0,function_bf191832,3,3,GLOBAL,
GSC-Method-4f466b0,function_679f6f65,0,0,GLOBAL,
GSC-Method-4f466b0,function_5c1d2c61,0,0,GLOBAL,
GSC-Method-4f466b0,function_7a02ca99,1,1,GLOBAL,
GSC-Method-4f466b0,function_33224a70,0,0,GLOBAL,
GSC-Method-4f466b0,function_7490c803,0,0,GLOBAL,
GSC-Method-4f466b0,function_dceb5542,1,1,GLOBAL,
GSC-Method-4f466b0,function_a3db13e3,1,1,GLOBAL,
GSC-Method-4f466b0,setteamfortrigger,1,1,GLOBAL,
GSC-Method-4f466b0,function_ff6934e9,1,1,GLOBAL,
GSC-Method-4f466b0,function_18be6931,1,1,GLOBAL,
GSC-Method-4f466b0,function_ca21f900,1,1,GLOBAL,
GSC-Method-4f466b0,function_7b9b9a4,1,1,GLOBAL,
GSC-Method-4f466b0,function_831db7f0,1,1,GLOBAL,
GSC-Method-4f466b0,function_647c8d19,1,1,GLOBAL,
GSC-Method-4f466b0,function_cb618dbb,0,0,GLOBAL,
GSC-Method-4f466b0,function_d95a5a7c,1,1,GLOBAL,
GSC-Method-4f466b0,function_9b047eda,1,1,GLOBAL,
GSC-Method-4f466b0,function_62aea95d,1,1,GLOBAL,
GSC-Method-4f466b0,function_8bd73a5f,1,1,GLOBAL,
GSC-Method-4f466b0,uploadleaderboards,0,0,GLOBAL,
GSC-Method-4f466b0,function_3874870b,1,1,GLOBAL,
GSC-Method-4f466b0,getloadoutitem,1,2,GLOBAL,
GSC-Method-4f466b0,function_807e1f19,0,0,GLOBAL,
GSC-Method-4f466b0,function_bd6d63ce,1,1,GLOBAL,
GSC-Method-4f466b0,function_b3a116a1,0,0,GLOBAL,
GSC-Method-4f466b0,function_880f27a7,0,0,GLOBAL,
GSC-Method-4f466b0,function_3e8bb406,1,1,GLOBAL,
GSC-Method-4f466b0,function_2c464c28,1,1,GLOBAL,
GSC-Method-4f466b0,function_9b95ed9f,0,0,GLOBAL,
GSC-Method-4f466b0,function_4b8d2217,1,1,GLOBAL,
GSC-Method-4f466b0,function_6a19201a,0,0,GLOBAL,
GSC-Method-4f466b0,function_427981d0,1,1,GLOBAL,
GSC-Method-4f466b0,function_b69de520,0,0,GLOBAL,
GSC-Method-4f466b0,function_b958b70d,1,2,GLOBAL,
GSC-Method-4f466b0,function_190ed356,1,1,GLOBAL,
GSC-Method-4f466b0,function_b36802bf,1,1,GLOBAL,
GSC-Method-4f466b0,function_446738b3,1,1,GLOBAL,
GSC-Method-4f466b0,getloadoutweapon,1,2,GLOBAL,
GSC-Method-4f466b0,function_9ac73fd,1,2,GLOBAL,
GSC-Method-4f466b0,function_9b237966,2,2,GLOBAL,
GSC-Method-4f466b0,function_73182cb6,2,2,GLOBAL,
GSC-Method-4f466b0,function_dedd7690,1,2,GLOBAL,
GSC-Method-4f466b0,function_d78e0e04,1,1,GLOBAL,
GSC-Method-4f466b0,function_fd62a2aa,1,1,GLOBAL,
GSC-Method-4f466b0,function_4a9f1384,1,1,GLOBAL,
GSC-Method-4f466b0,function_6f2c0492,1,1,GLOBAL,
GSC-Method-4f466b0,function_db654c9,1,2,GLOBAL,
GSC-Method-4f466b0,function_b97db0c0,1,2,GLOBAL,
GSC-Method-4f466b0,function_988ed1,1,2,GLOBAL,
GSC-Method-4f466b0,function_951051e3,3,3,GLOBAL,
GSC-Method-4f466b0,function_c25e8e2b,3,3,GLOBAL,
GSC-Method-4f466b0,function_13d1761c,2,2,GLOBAL,
GSC-Method-4f466b0,function_74e7a73d,3,3,GLOBAL,
GSC-Method-4f466b0,getbubblegumpack,0,0,GLOBAL,
GSC-Method-4f466b0,getbgbremaining,1,1,GLOBAL,
GSC-Method-4f466b0,function_afd983f9,0,0,GLOBAL,
GSC-Method-4f466b0,function_bd6a3188,1,1,GLOBAL,
GSC-Method-4f466b0,function_1088bdc1,0,0,GLOBAL,
GSC-Method-4f466b0,function_7fc86710,0,0,GLOBAL,
GSC-Method-4f466b0,function_275839d0,0,0,GLOBAL,
GSC-Method-4f466b0,function_26638115,0,0,GLOBAL,
GSC-Method-4f466b0,function_cc90c352,0,0,GLOBAL,
GSC-Method-4f466b0,getbuildkitweapon,1,1,GLOBAL,
GSC-Method-4f466b0,getbuildkitweaponoptions,1,3,GLOBAL,
GSC-Method-4f466b0,function_9826b353,1,1,GLOBAL,
GSC-Method-4f466b0,function_74829bcf,1,1,GLOBAL,
GSC-Method-4f466b0,setbodyrenderoptionspacked,1,1,GLOBAL,
GSC-Method-4f466b0,setmovespeedscale,1,1,GLOBAL,
GSC-Method-4f466b0,function_2f2feb68,0,0,GLOBAL,
GSC-Method-4f466b0,function_da854ef2,1,2,GLOBAL,
GSC-Method-4f466b0,function_63c83dcb,0,0,GLOBAL,
GSC-Method-4f466b0,function_10caac8,1,2,GLOBAL,
GSC-Method-4f466b0,function_4ef3b305,1,2,GLOBAL,
GSC-Method-4f466b0,function_835f4218,0,0,GLOBAL,
GSC-Method-4f466b0,function_d399c4a1,0,0,GLOBAL,
GSC-Method-4f466b0,function_19d5fa55,0,0,GLOBAL,
GSC-Method-4f466b0,function_90f0d5c9,1,1,GLOBAL,
GSC-Method-4f466b0,startragdoll,0,1,GLOBAL,
GSC-Method-4f466b0,isragdoll,0,0,GLOBAL,
GSC-Method-4f466b0,launchragdoll,1,2,GLOBAL,
GSC-Method-4f466b0,setblur,2,2,GLOBAL,
GSC-Method-4f466b0,function_582141ec,0,1,GLOBAL,
GSC-Method-4f466b0,giveachievement,1,1,GLOBAL,
GSC-Method-4f466b0,function_2d15ee41,1,1,GLOBAL,
GSC-Method-4f466b0,function_a8f936ed,1,1,GLOBAL,
GSC-Method-4f466b0,setteam,1,1,GLOBAL,
GSC-Method-4f466b0,getteam,0,0,GLOBAL,
GSC-Method-4f466b0,function_b569ef80,1,1,GLOBAL,
GSC-Method-4f466b0,function_92c8ba68,1,1,GLOBAL,
GSC-Method-4f466b0,function_6dc70402,1,1,GLOBAL,
GSC-Method-4f466b0,function_a43312f6,0,0,GLOBAL,
GSC-Method-4f466b0,function_c57ab899,2,3,GLOBAL,
GSC-Method-4f466b0,setweaponrenderoptions,6,6,GLOBAL,
GSC-Method-4f466b0,function_5501bd27,1,1,GLOBAL,
GSC-Method-4f466b0,function_20e07ef3,1,1,GLOBAL,
GSC-Method-4f466b0,setweapon,1,1,GLOBAL,
GSC-Method-4f466b0,setweaponoptions,1,1,GLOBAL,
GSC-Method-4f466b0,gib,2,2,GLOBAL,
GSC-Method-4f466b0,setplayercollision,1,1,GLOBAL,
GSC-Method-4f466b0,function_224aa6b1,2,2,GLOBAL,
GSC-Method-4f466b0,function_1c4e359e,2,2,GLOBAL,
GSC-Method-4f466b0,setplayercurrentstreak,1,1,GLOBAL,
GSC-Method-4f466b0,getvelocity,0,0,GLOBAL,
GSC-Method-4f466b0,spawnfromspawner,0,6,GLOBAL,
GSC-Method-4f466b0,predictspawnpoint,1,2,GLOBAL,
GSC-Method-4f466b0,function_8b87c266,3,5,GLOBAL,
GSC-Method-4f466b0,function_714df0d8,3,3,GLOBAL,
GSC-Method-4f466b0,makegrenadedud,0,0,GLOBAL,
GSC-Method-4f466b0,function_aa8cd46e,0,1,GLOBAL,
GSC-Method-4f466b0,function_d1299dad,0,0,GLOBAL,
GSC-Method-4f466b0,function_9d9606f5,0,0,GLOBAL,
GSC-Method-4f466b0,function_d1a21bf5,2,2,GLOBAL,
GSC-Method-4f466b0,function_eb0867dc,1,1,GLOBAL,
GSC-Method-4f466b0,function_d79b93e,1,1,GLOBAL,
GSC-Method-4f466b0,function_ff04e054,0,0,GLOBAL,
GSC-Method-4f466b0,function_ee839fac,0,0,GLOBAL,
GSC-Method-4f466b0,luinotifyeventtospectators,1,9,GLOBAL,
GSC-Method-4f466b0,function_b552ffa9,1,9,GLOBAL,
GSC-Method-4f466b0,istestclient,0,0,GLOBAL,
GSC-Method-4f466b0,function_41f77403,0,0,GLOBAL,
GSC-Method-4f466b0,function_223716c,0,0,GLOBAL,
GSC-Method-4f466b0,setworldfogactivebank,1,1,GLOBAL,
GSC-Method-4f466b0,iszbarrier,0,0,GLOBAL,
GSC-Method-4f466b0,function_51a8066a,0,0,GLOBAL,
GSC-Method-4f466b0,getnumzbarrierpieces,0,0,GLOBAL,
GSC-Method-4f466b0,getzbarrierpiecestate,1,1,GLOBAL,
GSC-Method-4f466b0,setzbarrierpiecestate,2,3,GLOBAL,
GSC-Method-4f466b0,function_9a12a798,0,0,GLOBAL,
GSC-Method-4f466b0,function_2a3241eb,0,0,GLOBAL,
GSC-Method-4f466b0,hidezbarrierpiece,1,1,GLOBAL,
GSC-Method-4f466b0,showzbarrierpiece,1,1,GLOBAL,
GSC-Method-4f466b0,zbarrierpieceusedefaultmodel,1,1,GLOBAL,
GSC-Method-4f466b0,function_cc728848,1,1,GLOBAL,
GSC-Method-4f466b0,function_3ee6178f,1,1,GLOBAL,
GSC-Method-4f466b0,zbarrierpieceuseboxriselogic,1,1,GLOBAL,
GSC-Method-4f466b0,zbarrierpieceuseattachweapon,1,1,GLOBAL,
GSC-Method-4f466b0,function_438ba6f7,1,1,GLOBAL,
GSC-Method-4f466b0,getzbarrierpieceindicesinstate,1,1,GLOBAL,
GSC-Method-4f466b0,getzbarrierpieceanimlengthforstate,2,3,GLOBAL,
GSC-Method-4f466b0,zbarriersupportszombietaunts,0,0,GLOBAL,
GSC-Method-4f466b0,zbarriersupportszombiereachthroughattacks,0,0,GLOBAL,
GSC-Method-4f466b0,getzbarriertauntanimstate,0,0,GLOBAL,
GSC-Method-4f466b0,getzbarrierreachthroughattackanimstate,0,0,GLOBAL,
GSC-Method-4f466b0,getzbarriernumattackslots,0,0,GLOBAL,
GSC-Method-4f466b0,getzbarrierattackslothorzoffset,0,0,GLOBAL,
GSC-Method-4f466b0,function_2cc75e64,1,1,GLOBAL,
GSC-Method-4f466b0,function_1d4da8f2,1,1,GLOBAL,
GSC-Method-4f466b0,function_896f7ffa,0,0,GLOBAL,
GSC-Method-4f466b0,function_29782cf2,1,1,GLOBAL,
GSC-Method-4f466b0,function_a200171d,0,0,GLOBAL,
GSC-Method-4f466b0,function_46445a75,1,2,GLOBAL,
GSC-Method-4f466b0,function_ca53535e,1,1,GLOBAL,
GSC-Method-4f466b0,function_9c8b9e0d,1,1,GLOBAL,
GSC-Method-4f466b0,setignorepauseworld,1,1,GLOBAL,
GSC-Method-4f466b0,function_527cfacb,1,1,GLOBAL,
GSC-Method-4f466b0,function_1a0393ad,0,0,GLOBAL,
GSC-Method-4f466b0,isstreamerready,0,2,GLOBAL,
GSC-Method-4f466b0,isloadingcinematicplaying,0,0,GLOBAL,
GSC-Method-4f466b0,function_9ea951ab,1,1,GLOBAL,
GSC-Method-4f466b0,function_cb2a472c,0,0,GLOBAL,
GSC-Method-4f466b0,function_f5820d3,0,0,GLOBAL,
GSC-Method-4f466b0,function_5d5f5a45,1,2,GLOBAL,
GSC-Method-4f466b0,function_67173de5,1,7,GLOBAL,
GSC-Method-4f466b0,function_245729e8,0,3,GLOBAL,
GSC-Method-4f466b0,function_64f4c271,1,1,GLOBAL,
GSC-Method-4f466b0,function_57ce0ce1,2,2,GLOBAL,
GSC-Method-4f466b0,function_95bafa4f,1,1,GLOBAL,
GSC-Method-4f466b0,function_495bdc7b,0,1,GLOBAL,
GSC-Method-4f466b0,function_a7430bd8,2,2,GLOBAL,
GSC-Method-4f466b0,function_edf60c95,0,0,GLOBAL,
GSC-Method-4f466b0,function_c6775cf9,1,1,GLOBAL,
GSC-Method-4f466b0,function_7c685040,0,1,GLOBAL,
GSC-Method-4f466b0,function_d2764717,4,f,GLOBAL,
GSC-Method-4f466b0,function_45ecbbc5,1,1,GLOBAL,
GSC-Method-4f466b0,function_b00db06,1,4,GLOBAL,
GSC-Method-4f466b0,getitemindex,0,0,GLOBAL,
GSC-Method-4f466b0,function_46d7f921,1,1,GLOBAL,
GSC-Method-4f466b0,function_b096092b,1,1,GLOBAL,
GSC-Method-4f466b0,function_d210981e,1,1,GLOBAL,
CSC-Function-4ed3470,spawnstruct,0,0,GLOBAL,
CSC-Function-4ed3470,bullettrace,4,5,GLOBAL,
CSC-Function-4ed3470,beamtrace,4,6,GLOBAL,
CSC-Function-4ed3470,bullettracepassed,4,6,GLOBAL,
CSC-Function-4ed3470,tracepoint,2,2,GLOBAL,
CSC-Function-4ed3470,function_e6ba3ec9,3,6,GLOBAL,
CSC-Function-4ed3470,physicstrace,2,6,GLOBAL,
CSC-Function-4ed3470,physicstraceex,2,6,GLOBAL,
CSC-Function-4ed3470,setthirdperson,1,1,GLOBAL,
CSC-Function-4ed3470,isthirdperson,1,1,GLOBAL,
CSC-Function-4ed3470,function_7ae6cd38,1,1,GLOBAL,
CSC-Function-4ed3470,function_1fb666e0,4,4,GLOBAL,
CSC-Function-4ed3470,setfriendlynamedraw,1,1,GLOBAL,
CSC-Function-4ed3470,function_d0fed49d,3,3,GLOBAL,
CSC-Function-4ed3470,getlocalclientpos,1,1,GLOBAL,
CSC-Function-4ed3470,getlocalclienteyepos,1,1,GLOBAL,
CSC-Function-4ed3470,getlocalclientangles,1,1,GLOBAL,
CSC-Function-4ed3470,getlocalclientfov,1,1,GLOBAL,
CSC-Function-4ed3470,getmaxlocalclients,0,0,GLOBAL,
CSC-Function-4ed3470,getactivelocalclients,0,0,GLOBAL,
CSC-Function-4ed3470,localclientactive,1,1,GLOBAL,
CSC-Function-4ed3470,aimingatfriendly,0,0,GLOBAL,
CSC-Function-4ed3470,getcontrollerposition,1,1,GLOBAL,
CSC-Function-4ed3470,vrisactive,0,0,GLOBAL,
CSC-Function-4ed3470,getvrcontrollerposition,2,4,GLOBAL,
CSC-Function-4ed3470,getvrcontrollerangles,2,3,GLOBAL,
CSC-Function-4ed3470,getvrcontrollergripbutton,2,2,GLOBAL,
CSC-Function-4ed3470,getvrcontrollerxbutton,2,2,GLOBAL,
CSC-Function-4ed3470,getxcammousecontrol,1,1,GLOBAL,
CSC-Function-4ed3470,allowactionslotinput,1,1,GLOBAL,
CSC-Function-4ed3470,allowscoreboard,2,2,GLOBAL,
CSC-Function-4ed3470,function_e9fe14ee,1,1,GLOBAL,
CSC-Function-4ed3470,function_96d4f30e,1,1,GLOBAL,
CSC-Function-4ed3470,function_502fcc3d,1,1,GLOBAL,
CSC-Function-4ed3470,function_d5f07a6e,1,1,GLOBAL,
CSC-Function-4ed3470,function_2f33e671,1,1,GLOBAL,
CSC-Function-4ed3470,function_c7b681af,1,1,GLOBAL,
CSC-Function-4ed3470,function_6bee89e8,4,4,GLOBAL,
CSC-Function-4ed3470,function_e0d90bc8,1,1,GLOBAL,
CSC-Function-4ed3470,gamepadusedlast,1,1,GLOBAL,
CSC-Function-4ed3470,function_89e574c,1,1,GLOBAL,
CSC-Function-4ed3470,function_ddb15b77,2,3,GLOBAL,
CSC-Function-4ed3470,function_266be0d4,1,1,GLOBAL,
CSC-Function-4ed3470,function_baf6cb99,1,1,GLOBAL,
CSC-Function-4ed3470,spawn,2,5,GLOBAL,
CSC-Function-4ed3470,spawnplane,6,6,GLOBAL,
CSC-Function-4ed3470,getnumfreeentities,1,1,GLOBAL,
CSC-Function-4ed3470,function_4dfe3112,6,6,GLOBAL,
CSC-Function-4ed3470,function_c8ae746a,3,3,GLOBAL,
CSC-Function-4ed3470,function_71fec565,2,2,GLOBAL,
CSC-Function-4ed3470,function_ebc7945f,1,1,GLOBAL,
CSC-Function-4ed3470,function_1b88c5,3,3,GLOBAL,
CSC-Function-4ed3470,function_5e18cda6,2,2,GLOBAL,
CSC-Function-4ed3470,getent,3,3,GLOBAL,
CSC-Function-4ed3470,getentbynum,2,2,GLOBAL,
CSC-Function-4ed3470,getentarray,1,3,GLOBAL,
CSC-Function-4ed3470,getentitiesinradius,3,4,GLOBAL,
CSC-Function-4ed3470,getentarraybytype,2,2,GLOBAL,
CSC-Function-4ed3470,function_7b8e26b3,3,3,GLOBAL,
CSC-Function-4ed3470,function_e563a9b,1,1,GLOBAL,
CSC-Function-4ed3470,getclones,1,1,GLOBAL,
CSC-Function-4ed3470,getplayers,1,1,GLOBAL,
CSC-Function-4ed3470,function_68a9578,1,1,GLOBAL,
CSC-Function-4ed3470,getlocalplayers,0,0,GLOBAL,
CSC-Function-4ed3470,function_4878c786,2,2,GLOBAL,
CSC-Function-4ed3470,isalive,1,1,GLOBAL,
CSC-Function-4ed3470,iscorpse,1,1,GLOBAL,
CSC-Function-4ed3470,isplayer,1,1,GLOBAL,
CSC-Function-4ed3470,isunderwater,1,1,GLOBAL,
CSC-Function-4ed3470,isswimming,1,1,GLOBAL,
CSC-Function-4ed3470,function_90fe764c,1,1,GLOBAL,
CSC-Function-4ed3470,function_18424039,1,1,GLOBAL,
CSC-Function-4ed3470,isgrappling,1,1,GLOBAL,
CSC-Function-4ed3470,function_c5afdb1b,1,1,GLOBAL,
CSC-Function-4ed3470,function_fd33f2ef,1,1,GLOBAL,
CSC-Function-4ed3470,function_15f112c3,1,1,GLOBAL,
CSC-Function-4ed3470,islocalclientdead,1,1,GLOBAL,
CSC-Function-4ed3470,getweaponammoclip,2,2,GLOBAL,
CSC-Function-4ed3470,isthrowinggrenade,1,1,GLOBAL,
CSC-Function-4ed3470,ismeleeing,1,1,GLOBAL,
CSC-Function-4ed3470,isswitchingweapons,1,1,GLOBAL,
CSC-Function-4ed3470,isonturret,1,1,GLOBAL,
CSC-Function-4ed3470,markasdirty,1,1,GLOBAL,
CSC-Function-4ed3470,isbot,1,1,GLOBAL,
CSC-Function-4ed3470,function_13bb3eee,1,1,GLOBAL,
CSC-Function-4ed3470,arraysort,2,5,GLOBAL,
CSC-Function-4ed3470,arraysortclosest,2,5,GLOBAL,
CSC-Function-4ed3470,function_1eaaceab,1,2,GLOBAL,
CSC-Function-4ed3470,istouching,2,2,GLOBAL,
CSC-Function-4ed3470,getweapon,1,8,GLOBAL,
CSC-Function-4ed3470,getweaponchargelevel,1,1,GLOBAL,
CSC-Function-4ed3470,setshowcaseweaponpaintshopxuid,1,2,GLOBAL,
CSC-Function-4ed3470,function_e2703c27,1,1,GLOBAL,
CSC-Function-4ed3470,function_8d32e28,1,1,GLOBAL,
CSC-Function-4ed3470,function_2a6e79cf,1,1,GLOBAL,
CSC-Function-4ed3470,function_f2f10929,1,1,GLOBAL,
CSC-Function-4ed3470,getbubblegumpack,1,1,GLOBAL,
CSC-Function-4ed3470,function_cc90c352,1,1,GLOBAL,
CSC-Function-4ed3470,earthquake,5,6,GLOBAL,
CSC-Function-4ed3470,function_196e7c4b,2,2,GLOBAL,
CSC-Function-4ed3470,function_182a2ad3,1,1,GLOBAL,
CSC-Function-4ed3470,function_a8cb5322,1,1,GLOBAL,
CSC-Function-4ed3470,function_1e6822f,2,2,GLOBAL,
CSC-Function-4ed3470,playrumbleonposition,3,3,GLOBAL,
CSC-Function-4ed3470,setwavewaterheight,2,2,GLOBAL,
CSC-Function-4ed3470,function_989a5825,2,2,GLOBAL,
CSC-Function-4ed3470,function_d57eff0c,2,2,GLOBAL,
CSC-Function-4ed3470,function_c1129a39,3,3,GLOBAL,
CSC-Function-4ed3470,setwavewaterenabled,2,3,GLOBAL,
CSC-Function-4ed3470,function_67b634e6,1,1,GLOBAL,
CSC-Function-4ed3470,function_17e1650c,1,1,GLOBAL,
CSC-Function-4ed3470,function_8c967965,1,1,GLOBAL,
CSC-Function-4ed3470,function_8d21cb6b,1,1,GLOBAL,
CSC-Function-4ed3470,isinvehicle,2,2,GLOBAL,
CSC-Function-4ed3470,function_97980fde,2,2,GLOBAL,
CSC-Function-4ed3470,getplayervehicle,1,1,GLOBAL,
CSC-Function-4ed3470,getmillisecondsraw,0,0,GLOBAL,
CSC-Function-4ed3470,getmicrosecondsraw,0,0,GLOBAL,
CSC-Function-4ed3470,currentsessionmode,0,0,GLOBAL,
CSC-Function-4ed3470,sessionmodeisonlinegame,0,0,GLOBAL,
CSC-Function-4ed3470,sessionmodeisprivateonlinegame,0,0,GLOBAL,
CSC-Function-4ed3470,sessionmodeisprivate,0,0,GLOBAL,
CSC-Function-4ed3470,sessionmodeissystemlink,0,0,GLOBAL,
CSC-Function-4ed3470,sessionmodeiszombiesgame,0,0,GLOBAL,return if the session is a zombies game
CSC-Function-4ed3470,sessionmodeiscampaigngame,0,0,GLOBAL,return if the session is a campaign game
CSC-Function-4ed3470,sessionmodeismultiplayergame,0,0,GLOBAL,return if the session is a multiplayer game
CSC-Function-4ed3470,sessionmodeiswarzonegame,0,0,GLOBAL,return if the session is a warzone game
CSC-Function-4ed3470,gamemodeismode,1,1,GLOBAL,test the game mode 0=public;1=private;2=default;5=freerun;6=league;7=theater;default=false
CSC-Function-4ed3470,gamemodeisusingxp,0,0,GLOBAL,
CSC-Function-4ed3470,gamemodeisusingstats,0,0,GLOBAL,
CSC-Function-4ed3470,setsmodelsanimshot,1,7,GLOBAL,
CSC-Function-4ed3470,smodelanimcmd,2,20,GLOBAL,
CSC-Function-4ed3470,loadsiegeanim,1,1,GLOBAL,
CSC-Function-4ed3470,unloadsiegeanim,1,1,GLOBAL,
CSC-Function-4ed3470,getfootstepstrings,0,0,GLOBAL,
CSC-Function-4ed3470,footstepdonothing,0,0,GLOBAL,
CSC-Function-4ed3470,footstepdoeverything,0,0,GLOBAL,
CSC-Function-4ed3470,footstepdosound,0,0,GLOBAL,
CSC-Function-4ed3470,footstepdofootstepfx,0,0,GLOBAL,
CSC-Function-4ed3470,ropepulse,5,5,GLOBAL,
CSC-Function-4ed3470,getcamposbylocalclientnum,1,1,GLOBAL,
CSC-Function-4ed3470,getcamanglesbylocalclientnum,1,1,GLOBAL,
CSC-Function-4ed3470,getvrcamposbylocalclientnum,1,1,GLOBAL,
CSC-Function-4ed3470,getvrcamanglesbylocalclientnum,1,1,GLOBAL,
CSC-Function-4ed3470,isinscrcam,1,1,GLOBAL,
CSC-Function-4ed3470,function_25485718,0,0,GLOBAL,
CSC-Function-4ed3470,function_45180840,1,1,GLOBAL,
CSC-Function-4ed3470,function_c6df7fed,1,1,GLOBAL,
CSC-Function-4ed3470,function_84469b54,1,1,GLOBAL,
CSC-Function-4ed3470,function_59013397,0,0,GLOBAL,
CSC-Function-4ed3470,function_6911e8d,1,1,GLOBAL,
CSC-Function-4ed3470,registerclientfield,6,8,GLOBAL,
CSC-Function-4ed3470,function_3ff577e6,5,7,GLOBAL,
CSC-Function-4ed3470,codegetclientfield,2,2,GLOBAL,
CSC-Function-4ed3470,codegetplayerstateclientfield,2,2,GLOBAL,
CSC-Function-4ed3470,codegetuimodelclientfield,2,2,GLOBAL,
CSC-Function-4ed3470,codegetworlduimodelfield,1,1,GLOBAL,
CSC-Function-4ed3470,codegetworldclientfield,1,1,GLOBAL,
CSC-Function-4ed3470,setupclientfieldluicodecallbacks,1,7fffffff,GLOBAL,
CSC-Function-4ed3470,setupclientfieldcodecallbacks,1,7fffffff,GLOBAL,
CSC-Function-4ed3470,getclientfieldversion,2,2,GLOBAL,
CSC-Function-4ed3470,getserverhighestclientfieldversion,0,0,GLOBAL,
CSC-Function-4ed3470,serverfieldregister,4,4,GLOBAL,
CSC-Function-4ed3470,serverfieldsetval,3,3,GLOBAL,
CSC-Function-4ed3470,serverfieldgetvalue,2,2,GLOBAL,
CSC-Function-4ed3470,getstartorigin,3,3,GLOBAL,
CSC-Function-4ed3470,getstartangles,3,3,GLOBAL,
CSC-Function-4ed3470,setblurbylocalclientnum,3,3,GLOBAL,
CSC-Function-4ed3470,setburn,2,2,GLOBAL,
CSC-Function-4ed3470,setelectrified,2,2,GLOBAL,
CSC-Function-4ed3470,gadgetsetinfrared,2,2,GLOBAL,
CSC-Function-4ed3470,evsetranges,3,3,GLOBAL,
CSC-Function-4ed3470,demoisanyfreemovecamera,0,0,GLOBAL,
CSC-Function-4ed3470,demoismoviecamera,0,0,GLOBAL,
CSC-Function-4ed3470,demoiseditcamera,0,0,GLOBAL,
CSC-Function-4ed3470,demoisdollycamera,0,0,GLOBAL,
CSC-Function-4ed3470,function_ff3c2645,1,1,GLOBAL,
CSC-Function-4ed3470,function_8722e0f2,1,1,GLOBAL,
CSC-Function-4ed3470,isdemoplaying,0,0,GLOBAL,
